year_quarter (연분기),territory_code (영업권역코드),brand (브랜드),overlap_group_id (중첩그룹ID),participant_count (참여자수),pool_amount_pre_share (풀쉐어전금액),pool_amount_post_share (풀쉐어후금액),pool_amount_hosp_share (풀병원배분금액),pool_amount_clinic_share (풀의원배분금액),rounding_delta_sum (라운딩보정합),overlap_generated_rows (중첩생성행수),participant_type_set (참여자유형집합),share_rule_source_set (룰소스집합),conservation_gap (보전성갭)
2025-Q3,T08,트라젠타정,OG_2025-Q3_T08_트라젠타정_04,11,20134800.0,20134800.0,10067400.0,10067400.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,트라젠타정,OG_2025-Q3_T08_트라젠타정_05,11,26508000.0,26508000.0,13254000.0,13254000.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,플라빅스정,OG_2025-Q3_T08_플라빅스정_01,5,46368000.0,46368000.0,23184000.0,23184000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,플라빅스정,OG_2025-Q3_T08_플라빅스정_02,15,202986000.0,202986000.0,101493000.0,101493000.0,0.0,6,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,플라빅스정,OG_2025-Q3_T08_플라빅스정_03,9,151452000.0,151452000.0,75726000.0,75726000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,플라빅스정,OG_2025-Q3_T08_플라빅스정_04,9,107478000.0,107478000.0,53739000.0,53739000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T08,플라빅스정,OG_2025-Q3_T08_플라빅스정_05,9,87822000.0,87822000.0,43911000.0,43911000.0,0.01,6,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,가브스정,OG_2025-Q3_T09_가브스정_01,10,111506549.0,111506549.0,55753274.5,55753274.5,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,가브스정,OG_2025-Q3_T09_가브스정_02,14,95596714.0,95596714.0,47798357.0,47798357.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,가브스정,OG_2025-Q3_T09_가브스정_03,10,101448695.0,101448695.0,50724347.5,50724347.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,가브스정,OG_2025-Q3_T09_가브스정_04,7,66013095.0,66013095.0,33006547.5,33006547.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,가브스정,OG_2025-Q3_T09_가브스정_05,7,84425218.0,84425218.0,42212609.0,42212609.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,글루코파지정,OG_2025-Q3_T09_글루코파지정_01,13,50336794.0,50336794.0,25168397.0,25168397.0,0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,글루코파지정,OG_2025-Q3_T09_글루코파지정_02,5,26121444.0,26121444.0,13060722.0,13060722.0,0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T09,글루코파지정,OG_2025-Q3_T09_글루코파지정_03,8,17437151.0,17437151.0,8718575.5,8718575.5,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,글루코파지정,OG_2025-Q3_T09_글루코파지정_04,6,16975394.0,16975394.0,8487697.0,8487697.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,글루코파지정,OG_2025-Q3_T09_글루코파지정_05,6,35327181.0,35327181.0,17663590.5,17663590.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,네시나정,OG_2025-Q3_T09_네시나정_01,8,71316209.0,71316209.0,35658104.5,35658104.5,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,네시나정,OG_2025-Q3_T09_네시나정_02,7,26388299.0,26388299.0,13194149.5,13194149.5,-0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T09,네시나정,OG_2025-Q3_T09_네시나정_03,11,97231246.0,97231246.0,48615623.0,48615623.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,네시나정,OG_2025-Q3_T09_네시나정_04,10,120373231.0,120373231.0,60186615.5,60186615.5,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,네시나정,OG_2025-Q3_T09_네시나정_05,13,168146187.0,168146187.0,84073093.5,84073093.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,넥시움정,OG_2025-Q3_T09_넥시움정_01,16,109473371.0,109473371.0,54736685.5,54736685.5,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,넥시움정,OG_2025-Q3_T09_넥시움정_02,10,62607159.0,62607159.0,31303579.5,31303579.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,넥시움정,OG_2025-Q3_T09_넥시움정_03,12,78494200.0,78494200.0,39247100.0,39247100.0,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,넥시움정,OG_2025-Q3_T09_넥시움정_04,10,73551657.0,73551657.0,36775828.5,36775828.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,넥시움정,OG_2025-Q3_T09_넥시움정_05,7,38762135.0,38762135.0,19381067.5,19381067.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,디아미크롱서방정,OG_2025-Q3_T09_디아미크롱서방정_01,13,18078800.0,18078800.0,9039400.0,9039400.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,디아미크롱서방정,OG_2025-Q3_T09_디아미크롱서방정_02,7,39570800.0,39570800.0,19785400.0,19785400.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,디아미크롱서방정,OG_2025-Q3_T09_디아미크롱서방정_03,10,26829200.0,26829200.0,13414600.0,13414600.0,-0.03,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,디아미크롱서방정,OG_2025-Q3_T09_디아미크롱서방정_04,13,38650200.0,38650200.0,19325100.0,19325100.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,디아미크롱서방정,OG_2025-Q3_T09_디아미크롱서방정_05,9,34708800.0,34708800.0,17354400.0,17354400.0,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,로수젯정,OG_2025-Q3_T09_로수젯정_01,8,33302535.0,33302535.0,16651267.5,16651267.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,로수젯정,OG_2025-Q3_T09_로수젯정_02,5,57490383.0,57490383.0,28745191.5,28745191.5,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,로수젯정,OG_2025-Q3_T09_로수젯정_03,11,128089026.0,128089026.0,64044513.0,64044513.0,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,로수젯정,OG_2025-Q3_T09_로수젯정_04,10,109821189.0,109821189.0,54910594.5,54910594.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,로수젯정,OG_2025-Q3_T09_로수젯정_05,7,50220000.0,50220000.0,25110000.0,25110000.0,-0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T09,록소르정,OG_2025-Q3_T09_록소르정_01,8,12433200.0,12433200.0,6216600.0,6216600.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,록소르정,OG_2025-Q3_T09_록소르정_02,6,9077400.0,9077400.0,4538700.0,4538700.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,록소르정,OG_2025-Q3_T09_록소르정_03,7,4142800.0,4142800.0,2071400.0,2071400.0,0.01,3,"hosp,mixed",direct,0.0
2025-Q3,T09,록소르정,OG_2025-Q3_T09_록소르정_04,10,24090600.0,24090600.0,12045300.0,12045300.0,-0.01,4,"clinic,mixed",direct,0.0
2025-Q3,T09,록소르정,OG_2025-Q3_T09_록소르정_05,2,2058400.0,2058400.0,1029200.0,1029200.0,0.0,1,"hosp,mixed",direct,0.0
2025-Q3,T09,리피토정,OG_2025-Q3_T09_리피토정_01,11,29266092.0,29266092.0,14633046.0,14633046.0,0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,리피토정,OG_2025-Q3_T09_리피토정_02,13,28555197.0,28555197.0,14277598.5,14277598.5,-0.03,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,리피토정,OG_2025-Q3_T09_리피토정_03,16,68649300.0,68649300.0,34324650.0,34324650.0,0.01,6,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,리피토정,OG_2025-Q3_T09_리피토정_04,6,20886558.0,20886558.0,10443279.0,10443279.0,0.01,2,"clinic,mixed",direct,0.0
2025-Q3,T09,리피토정,OG_2025-Q3_T09_리피토정_05,12,67532157.0,67532157.0,33766078.5,33766078.5,-0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,서스펜정,OG_2025-Q3_T09_서스펜정_01,15,90628032.0,90628032.0,45314016.0,45314016.0,0.0,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,서스펜정,OG_2025-Q3_T09_서스펜정_02,15,44533182.0,44533182.0,22266591.0,22266591.0,0.01,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,서스펜정,OG_2025-Q3_T09_서스펜정_03,9,18737280.0,18737280.0,9368640.0,9368640.0,0.0,0,"clinic,hosp",direct,0.0
2025-Q3,T09,서스펜정,OG_2025-Q3_T09_서스펜정_04,9,51506598.0,51506598.0,25753299.0,25753299.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,서스펜정,OG_2025-Q3_T09_서스펜정_05,9,26092353.0,26092353.0,13046176.5,13046176.5,-0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T09,세파클러캡슐,OG_2025-Q3_T09_세파클러캡슐_01,2,23086000.0,23086000.0,11543000.0,11543000.0,0.0,0,hosp,direct,0.0
2025-Q3,T09,세파클러캡슐,OG_2025-Q3_T09_세파클러캡슐_02,10,47865400.0,47865400.0,23932700.0,23932700.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,세파클러캡슐,OG_2025-Q3_T09_세파클러캡슐_03,12,68241200.0,68241200.0,34120600.0,34120600.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,세파클러캡슐,OG_2025-Q3_T09_세파클러캡슐_04,10,50085600.0,50085600.0,25042800.0,25042800.0,0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,세파클러캡슐,OG_2025-Q3_T09_세파클러캡슐_05,15,70551600.0,70551600.0,35275800.0,35275800.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아모잘탄정,OG_2025-Q3_T09_아모잘탄정_01,7,8838300.0,8838300.0,4419150.0,4419150.0,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아모잘탄정,OG_2025-Q3_T09_아모잘탄정_02,10,93324301.0,93324301.0,46662150.5,46662150.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아모잘탄정,OG_2025-Q3_T09_아모잘탄정_03,7,44977033.0,44977033.0,22488516.5,22488516.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아모잘탄정,OG_2025-Q3_T09_아모잘탄정_04,15,107803508.0,107803508.0,53901754.0,53901754.0,0.02,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아모잘탄정,OG_2025-Q3_T09_아모잘탄정_05,10,69419128.0,69419128.0,34709564.0,34709564.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토르바정,OG_2025-Q3_T09_아토르바정_01,11,23750797.0,23750797.0,11875398.5,11875398.5,-0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토르바정,OG_2025-Q3_T09_아토르바정_02,14,19196699.0,19196699.0,9598349.5,9598349.5,0.0,6,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토르바정,OG_2025-Q3_T09_아토르바정_03,6,25577503.0,25577503.0,12788751.5,12788751.5,0.0,0,"clinic,hosp",direct,0.0
2025-Q3,T09,아토르바정,OG_2025-Q3_T09_아토르바정_04,13,29953687.0,29953687.0,14976843.5,14976843.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토르바정,OG_2025-Q3_T09_아토르바정_05,6,18936999.0,18936999.0,9468499.5,9468499.5,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토젯정,OG_2025-Q3_T09_아토젯정_01,6,47347353.0,47347353.0,23673676.5,23673676.5,-0.02,4,"hosp,mixed",direct,0.0
2025-Q3,T09,아토젯정,OG_2025-Q3_T09_아토젯정_02,14,107692299.0,107692299.0,53846149.5,53846149.5,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토젯정,OG_2025-Q3_T09_아토젯정_03,9,17746119.0,17746119.0,8873059.5,8873059.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토젯정,OG_2025-Q3_T09_아토젯정_04,10,57842343.0,57842343.0,28921171.5,28921171.5,0.03,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,아토젯정,OG_2025-Q3_T09_아토젯정_05,14,105549660.0,105549660.0,52774830.0,52774830.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,엑스포지정,OG_2025-Q3_T09_엑스포지정_01,10,104731376.0,104731376.0,52365688.0,52365688.0,0.0,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,엑스포지정,OG_2025-Q3_T09_엑스포지정_02,9,73565952.0,73565952.0,36782976.0,36782976.0,-0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,엑스포지정,OG_2025-Q3_T09_엑스포지정_03,11,25809129.0,25809129.0,12904564.5,12904564.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,엑스포지정,OG_2025-Q3_T09_엑스포지정_04,10,28271150.0,28271150.0,14135575.0,14135575.0,0.02,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,엑스포지정,OG_2025-Q3_T09_엑스포지정_05,6,17933200.0,17933200.0,8966600.0,8966600.0,0.01,1,"hosp,mixed",direct,0.0
2025-Q3,T09,올메텍정,OG_2025-Q3_T09_올메텍정_01,10,74797954.0,74797954.0,37398977.0,37398977.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,올메텍정,OG_2025-Q3_T09_올메텍정_02,7,15943245.0,15943245.0,7971622.5,7971622.5,0.03,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,올메텍정,OG_2025-Q3_T09_올메텍정_03,12,27425735.0,27425735.0,13712867.5,13712867.5,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,올메텍정,OG_2025-Q3_T09_올메텍정_04,9,48034388.0,48034388.0,24017194.0,24017194.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,올메텍정,OG_2025-Q3_T09_올메텍정_05,6,45480728.0,45480728.0,22740364.0,22740364.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,자누비아정,OG_2025-Q3_T09_자누비아정_01,10,264954000.0,264954000.0,132477000.0,132477000.0,-0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T09,자누비아정,OG_2025-Q3_T09_자누비아정_02,13,263488000.0,263488000.0,131744000.0,131744000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,자누비아정,OG_2025-Q3_T09_자누비아정_03,4,108818000.0,108818000.0,54409000.0,54409000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,자누비아정,OG_2025-Q3_T09_자누비아정_04,8,126080000.0,126080000.0,63040000.0,63040000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,자누비아정,OG_2025-Q3_T09_자누비아정_05,11,180604000.0,180604000.0,90302000.0,90302000.0,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,카나브정,OG_2025-Q3_T09_카나브정_01,5,39259074.0,39259074.0,19629537.0,19629537.0,0.02,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,카나브정,OG_2025-Q3_T09_카나브정_02,11,65796741.0,65796741.0,32898370.5,32898370.5,0.01,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,카나브정,OG_2025-Q3_T09_카나브정_03,11,30465549.0,30465549.0,15232774.5,15232774.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,카나브정,OG_2025-Q3_T09_카나브정_04,10,38580801.0,38580801.0,19290400.5,19290400.5,0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,카나브정,OG_2025-Q3_T09_카나브정_05,10,82755372.0,82755372.0,41377686.0,41377686.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,타미플루캡슐,OG_2025-Q3_T09_타미플루캡슐_01,9,43436300.0,43436300.0,21718150.0,21718150.0,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,타미플루캡슐,OG_2025-Q3_T09_타미플루캡슐_02,11,129737200.0,129737200.0,64868600.0,64868600.0,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,타미플루캡슐,OG_2025-Q3_T09_타미플루캡슐_03,9,95269900.0,95269900.0,47634950.0,47634950.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,타미플루캡슐,OG_2025-Q3_T09_타미플루캡슐_04,9,84474500.0,84474500.0,42237250.0,42237250.0,0.04,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,타미플루캡슐,OG_2025-Q3_T09_타미플루캡슐_05,6,103212000.0,103212000.0,51606000.0,51606000.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,트라젠타정,OG_2025-Q3_T09_트라젠타정_01,12,29121200.0,29121200.0,14560600.0,14560600.0,0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,트라젠타정,OG_2025-Q3_T09_트라젠타정_02,4,5414400.0,5414400.0,2707200.0,2707200.0,0.01,0,hosp,direct,0.0
2025-Q3,T09,트라젠타정,OG_2025-Q3_T09_트라젠타정_03,9,15265600.0,15265600.0,7632800.0,7632800.0,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,트라젠타정,OG_2025-Q3_T09_트라젠타정_04,9,14739200.0,14739200.0,7369600.0,7369600.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,트라젠타정,OG_2025-Q3_T09_트라젠타정_05,14,20886800.0,20886800.0,10443400.0,10443400.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,플라빅스정,OG_2025-Q3_T09_플라빅스정_01,13,191016000.0,191016000.0,95508000.0,95508000.0,-0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,플라빅스정,OG_2025-Q3_T09_플라빅스정_02,17,217350000.0,217350000.0,108675000.0,108675000.0,0.01,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,플라빅스정,OG_2025-Q3_T09_플라빅스정_03,18,163170000.0,163170000.0,81585000.0,81585000.0,0.01,9,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,플라빅스정,OG_2025-Q3_T09_플라빅스정_04,6,115920000.0,115920000.0,57960000.0,57960000.0,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T09,플라빅스정,OG_2025-Q3_T09_플라빅스정_05,8,80766000.0,80766000.0,40383000.0,40383000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,가브스정,OG_2025-Q3_T10_가브스정_01,8,40946268.0,40946268.0,20473134.0,20473134.0,-0.01,0,"clinic,hosp",direct,0.0
2025-Q3,T10,가브스정,OG_2025-Q3_T10_가브스정_02,10,155490414.0,155490414.0,77745207.0,77745207.0,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,가브스정,OG_2025-Q3_T10_가브스정_03,10,93587637.0,93587637.0,46793818.5,46793818.5,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,가브스정,OG_2025-Q3_T10_가브스정_04,8,71231762.0,71231762.0,35615881.0,35615881.0,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,가브스정,OG_2025-Q3_T10_가브스정_05,15,129717586.0,129717586.0,64858793.0,64858793.0,-0.03,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,글루코파지정,OG_2025-Q3_T10_글루코파지정_01,5,15595691.0,15595691.0,7797845.5,7797845.5,0.0,1,"hosp,mixed",direct,0.0
2025-Q3,T10,글루코파지정,OG_2025-Q3_T10_글루코파지정_02,9,25722094.0,25722094.0,12861047.0,12861047.0,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,글루코파지정,OG_2025-Q3_T10_글루코파지정_03,14,76277207.0,76277207.0,38138603.5,38138603.5,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,글루코파지정,OG_2025-Q3_T10_글루코파지정_04,10,26983953.0,26983953.0,13491976.5,13491976.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,글루코파지정,OG_2025-Q3_T10_글루코파지정_05,9,42554975.0,42554975.0,21277487.5,21277487.5,0.01,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,네시나정,OG_2025-Q3_T10_네시나정_01,8,140544955.0,140544955.0,70272477.5,70272477.5,-0.02,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,네시나정,OG_2025-Q3_T10_네시나정_02,19,141149421.0,141149421.0,70574710.5,70574710.5,0.04,8,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,네시나정,OG_2025-Q3_T10_네시나정_03,13,74847380.0,74847380.0,37423690.0,37423690.0,0.04,6,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,네시나정,OG_2025-Q3_T10_네시나정_04,11,104564475.0,104564475.0,52282237.5,52282237.5,-0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,네시나정,OG_2025-Q3_T10_네시나정_05,8,80902055.0,80902055.0,40451027.5,40451027.5,-0.02,4,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,넥시움정,OG_2025-Q3_T10_넥시움정_01,9,42477991.0,42477991.0,21238995.5,21238995.5,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,넥시움정,OG_2025-Q3_T10_넥시움정_02,11,46814164.0,46814164.0,23407082.0,23407082.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,넥시움정,OG_2025-Q3_T10_넥시움정_03,8,63784808.0,63784808.0,31892404.0,31892404.0,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,넥시움정,OG_2025-Q3_T10_넥시움정_04,6,40310469.0,40310469.0,20155234.5,20155234.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,넥시움정,OG_2025-Q3_T10_넥시움정_05,14,61643565.0,61643565.0,30821782.5,30821782.5,0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,디아미크롱서방정,OG_2025-Q3_T10_디아미크롱서방정_01,10,19150000.0,19150000.0,9575000.0,9575000.0,0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,디아미크롱서방정,OG_2025-Q3_T10_디아미크롱서방정_02,8,45267600.0,45267600.0,22633800.0,22633800.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,디아미크롱서방정,OG_2025-Q3_T10_디아미크롱서방정_03,7,29478000.0,29478000.0,14739000.0,14739000.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,디아미크롱서방정,OG_2025-Q3_T10_디아미크롱서방정_04,9,53013800.0,53013800.0,26506900.0,26506900.0,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,디아미크롱서방정,OG_2025-Q3_T10_디아미크롱서방정_05,11,11216600.0,11216600.0,5608300.0,5608300.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,로수젯정,OG_2025-Q3_T10_로수젯정_01,11,156699690.0,156699690.0,78349845.0,78349845.0,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,로수젯정,OG_2025-Q3_T10_로수젯정_02,10,86952390.0,86952390.0,43476195.0,43476195.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,로수젯정,OG_2025-Q3_T10_로수젯정_03,7,85467132.0,85467132.0,42733566.0,42733566.0,0.0,1,"clinic,mixed",direct,0.0
2025-Q3,T10,로수젯정,OG_2025-Q3_T10_로수젯정_04,8,110295426.0,110295426.0,55147713.0,55147713.0,0.01,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,로수젯정,OG_2025-Q3_T10_로수젯정_05,11,160187907.0,160187907.0,80093953.5,80093953.5,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,록소르정,OG_2025-Q3_T10_록소르정_01,8,21925400.0,21925400.0,10962700.0,10962700.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,록소르정,OG_2025-Q3_T10_록소르정_02,9,12695600.0,12695600.0,6347800.0,6347800.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,록소르정,OG_2025-Q3_T10_록소르정_03,14,19910800.0,19910800.0,9955400.0,9955400.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,록소르정,OG_2025-Q3_T10_록소르정_04,15,34066400.0,34066400.0,17033200.0,17033200.0,0.04,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,록소르정,OG_2025-Q3_T10_록소르정_05,13,30032000.0,30032000.0,15016000.0,15016000.0,0.04,7,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,리피토정,OG_2025-Q3_T10_리피토정_01,4,6835929.0,6835929.0,3417964.5,3417964.5,0.0,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,리피토정,OG_2025-Q3_T10_리피토정_02,5,42134937.0,42134937.0,21067468.5,21067468.5,0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,리피토정,OG_2025-Q3_T10_리피토정_03,9,45313947.0,45313947.0,22656973.5,22656973.5,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,리피토정,OG_2025-Q3_T10_리피토정_04,8,36470823.0,36470823.0,18235411.5,18235411.5,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,리피토정,OG_2025-Q3_T10_리피토정_05,13,34478307.0,34478307.0,17239153.5,17239153.5,-0.02,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,서스펜정,OG_2025-Q3_T10_서스펜정_01,8,24114459.0,24114459.0,12057229.5,12057229.5,-0.01,1,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,서스펜정,OG_2025-Q3_T10_서스펜정_02,15,49523016.0,49523016.0,24761508.0,24761508.0,0.0,5,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,서스펜정,OG_2025-Q3_T10_서스펜정_03,9,34710504.0,34710504.0,17355252.0,17355252.0,0.0,2,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,서스펜정,OG_2025-Q3_T10_서스펜정_04,9,24925875.0,24925875.0,12462937.5,12462937.5,0.0,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,서스펜정,OG_2025-Q3_T10_서스펜정_05,12,15314313.0,15314313.0,7657156.5,7657156.5,-0.01,3,"clinic,hosp,mixed",direct,0.0
2025-Q3,T10,세파클러캡슐,OG_2025-Q3_T10_세파클러캡슐_01,11,25493400.0,25493400.0,12746700.0,12746700.0,0.01,3,"clinic,hosp,mixed",direct,0.0
