ship_id,amount_pre_share,amount_hosp_share_55,amount_clinic_share_55,amount_hosp_share_73,amount_clinic_share_73,delta_hosp,delta_clinic
S00027567,21413133.0,10706566.5,10706566.5,14989193.1,6423939.9,4282626.6,-4282626.6
S00027568,643200.0,321600.0,321600.0,450240.0,192960.0,128640.0,-128640.0
S00027569,6252831.0,3126415.5,3126415.5,4376981.7,1875849.3,1250566.2,-1250566.2
S00027570,3236100.0,1618050.0,1618050.0,2265270.0,970830.0,647220.0,-647220.0
S00027571,7697043.0,3848521.5,3848521.5,5387930.1,2309112.9,1539408.6,-1539408.6
S00027572,14042907.0,7021453.5,7021453.5,9830034.9,4212872.1,2808581.4,-2808581.4
S00027573,1903500.0,951750.0,951750.0,1332450.0,571050.0,380700.0,-380700.0
S00027574,8383101.0,4191550.5,4191550.5,5868170.7,2514930.3,1676620.2,-1676620.2
S00027575,1103600.0,551800.0,551800.0,772520.0,331080.0,220720.0,-220720.0
S00027576,1600800.0,800400.0,800400.0,1120560.0,480240.0,320160.0,-320160.0
S00027577,41536000.0,20768000.0,20768000.0,29075200.0,12460800.0,8307200.0,-8307200.0
S00027578,16781000.0,8390500.0,8390500.0,11746700.0,5034300.0,3356200.0,-3356200.0
S00027579,9087858.0,4543929.0,4543929.0,6361500.6,2726357.4,1817571.6,-1817571.6
S00027580,534100.0,267050.0,267050.0,373870.0,160230.0,106820.0,-106820.0
S00027581,2211000.0,1105500.0,1105500.0,1547700.0,663300.0,442200.0,-442200.0
S00027582,53820000.0,26910000.0,26910000.0,37674000.0,16146000.0,10764000.0,-10764000.0
S00027583,333500.0,166750.0,166750.0,233450.0,100050.0,66700.0,-66700.0
S00027584,2576028.0,1288014.0,1288014.0,1803219.6,772808.4,515205.6,-515205.6
S00027585,9576000.0,4788000.0,4788000.0,6703200.0,2872800.0,1915200.0,-1915200.0
S00027586,1240800.0,620400.0,620400.0,868560.0,372240.0,248160.0,-248160.0
S00027587,14007087.0,7003543.5,7003543.5,9804960.9,4202126.1,2801417.4,-2801417.4
S00027588,983400.0,491700.0,491700.0,688380.0,295020.0,196680.0,-196680.0
S00027589,406989.0,203494.5,203494.5,284892.3,122096.7,81397.8,-81397.8
S00027590,36863193.0,18431596.5,18431596.5,25804235.1,11058957.9,7372638.6,-7372638.6
S00027591,699300.0,349650.0,349650.0,489510.0,209790.0,139860.0,-139860.0
S00027592,842400.0,421200.0,421200.0,589680.0,252720.0,168480.0,-168480.0
S00027593,1435500.0,717750.0,717750.0,1004850.0,430650.0,287100.0,-287100.0
S00027594,2094400.0,1047200.0,1047200.0,1466080.0,628320.0,418880.0,-418880.0
S00027595,7125000.0,3562500.0,3562500.0,4987500.0,2137500.0,1425000.0,-1425000.0
S00027596,369000.0,184500.0,184500.0,258300.0,110700.0,73800.0,-73800.0
S00027597,1529500.0,764750.0,764750.0,1070650.0,458850.0,305900.0,-305900.0
S00027598,642400.0,321200.0,321200.0,449680.0,192720.0,128480.0,-128480.0
S00027599,310500.0,155250.0,155250.0,217350.0,93150.0,62100.0,-62100.0
S00027600,6161061.0,3080530.5,3080530.5,4312742.7,1848318.3,1232212.2,-1232212.2
S00027601,152000.0,76000.0,76000.0,106400.0,45600.0,30400.0,-30400.0
S00027602,684000.0,342000.0,342000.0,478800.0,205200.0,136800.0,-136800.0
S00027603,406000.0,203000.0,203000.0,284200.0,121800.0,81200.0,-81200.0
S00027604,6164067.0,3082033.5,3082033.5,4314846.9,1849220.1,1232813.4,-1232813.4
S00027605,25074000.0,12537000.0,12537000.0,17551800.0,7522200.0,5014800.0,-5014800.0
S00027606,3534400.0,1767200.0,1767200.0,2474080.0,1060320.0,706880.0,-706880.0
S00027607,18515115.0,9257557.5,9257557.5,12960580.5,5554534.5,3703023.0,-3703023.0
S00027608,1005000.0,502500.0,502500.0,703500.0,301500.0,201000.0,-201000.0
S00027609,3691929.0,1845964.5,1845964.5,2584350.3,1107578.7,738385.8,-738385.8
S00027610,2150700.0,1075350.0,1075350.0,1505490.0,645210.0,430140.0,-430140.0
S00027611,3685500.0,1842750.0,1842750.0,2579850.0,1105650.0,737100.0,-737100.0
S00027612,28387812.0,14193906.0,14193906.0,19871468.4,8516343.6,5677562.4,-5677562.4
S00027613,2312400.0,1156200.0,1156200.0,1618680.0,693720.0,462480.0,-462480.0
S00027614,9545115.0,4772557.5,4772557.5,6681580.5,2863534.5,1909023.0,-1909023.0
S00027615,291400.0,145700.0,145700.0,203980.0,87420.0,58280.0,-58280.0
S00027616,2076400.0,1038200.0,1038200.0,1453480.0,622920.0,415280.0,-415280.0
S00027617,1262600.0,631300.0,631300.0,883820.0,378780.0,252520.0,-252520.0
S00027618,9797000.0,4898500.0,4898500.0,6857900.0,2939100.0,1959400.0,-1959400.0
S00027619,158700.0,79350.0,79350.0,111090.0,47610.0,31740.0,-31740.0
S00027620,599500.0,299750.0,299750.0,419650.0,179850.0,119900.0,-119900.0
S00027621,171000.0,85500.0,85500.0,119700.0,51300.0,34200.0,-34200.0
S00027622,1950000.0,975000.0,975000.0,1365000.0,585000.0,390000.0,-390000.0
S00027623,2376900.0,1188450.0,1188450.0,1663830.0,713070.0,475380.0,-475380.0
S00027624,6624072.0,3312036.0,3312036.0,4636850.4,1987221.6,1324814.4,-1324814.4
S00027625,23310000.0,11655000.0,11655000.0,16317000.0,6993000.0,4662000.0,-4662000.0
S00027626,3515600.0,1757800.0,1757800.0,2460920.0,1054680.0,703120.0,-703120.0
S00027627,25760160.0,12880080.0,12880080.0,18032112.0,7728048.0,5152032.0,-5152032.0
S00027628,11092059.0,5546029.5,5546029.5,7764441.3,3327617.7,2218411.8,-2218411.8
S00027629,1975962.0,987981.0,987981.0,1383173.4,592788.6,395192.4,-395192.4
S00027630,4020000.0,2010000.0,2010000.0,2814000.0,1206000.0,804000.0,-804000.0
S00027631,623700.0,311850.0,311850.0,436590.0,187110.0,124740.0,-124740.0
S00027632,1474400.0,737200.0,737200.0,1032080.0,442320.0,294880.0,-294880.0
S00027633,1376100.0,688050.0,688050.0,963270.0,412830.0,275220.0,-275220.0
S00027634,618800.0,309400.0,309400.0,433160.0,185640.0,123760.0,-123760.0
S00027635,11400000.0,5700000.0,5700000.0,7980000.0,3420000.0,2280000.0,-2280000.0
S00027636,12083841.0,6041920.5,6041920.5,8458688.7,3625152.3,2416768.2,-2416768.2
S00027637,2028600.0,1014300.0,1014300.0,1420020.0,608580.0,405720.0,-405720.0
S00027638,1379700.0,689850.0,689850.0,965790.0,413910.0,275940.0,-275940.0
S00027639,11647818.0,5823909.0,5823909.0,8153472.6,3494345.4,2329563.6,-2329563.6
S00027640,1220800.0,610400.0,610400.0,854560.0,366240.0,244160.0,-244160.0
S00027641,171000.0,85500.0,85500.0,119700.0,51300.0,34200.0,-34200.0
S00027642,44850000.0,22425000.0,22425000.0,31395000.0,13455000.0,8970000.0,-8970000.0
S00027643,19311858.0,9655929.0,9655929.0,13518300.6,5793557.4,3862371.6,-3862371.6
S00027644,7728084.0,3864042.0,3864042.0,5409658.8,2318425.2,1545616.8,-1545616.8
S00027645,20160000.0,10080000.0,10080000.0,14112000.0,6048000.0,4032000.0,-4032000.0
S00027646,2726000.0,1363000.0,1363000.0,1908200.0,817800.0,545200.0,-545200.0
S00027647,2733400.0,1366700.0,1366700.0,1913380.0,820020.0,546680.0,-546680.0
S00027648,3196017.0,1598008.5,1598008.5,2237211.9,958805.1,639203.4,-639203.4
S00027649,4661874.0,2330937.0,2330937.0,3263311.8,1398562.2,932374.8,-932374.8
S00027650,22538118.0,11269059.0,11269059.0,15776682.6,6761435.4,4507623.6,-4507623.6
S00027651,3780000.0,1890000.0,1890000.0,2646000.0,1134000.0,756000.0,-756000.0
S00027652,1261000.0,630500.0,630500.0,882700.0,378300.0,252200.0,-252200.0
S00027653,747300.0,373650.0,373650.0,523110.0,224190.0,149460.0,-149460.0
S00027654,1528800.0,764400.0,764400.0,1070160.0,458640.0,305760.0,-305760.0
S00027655,1023000.0,511500.0,511500.0,716100.0,306900.0,204600.0,-204600.0
S00027656,1102000.0,551000.0,551000.0,771400.0,330600.0,220400.0,-220400.0
S00027657,31624000.0,15812000.0,15812000.0,22136800.0,9487200.0,6324800.0,-6324800.0
S00027658,540200.0,270100.0,270100.0,378140.0,162060.0,108040.0,-108040.0
S00027659,931500.0,465750.0,465750.0,652050.0,279450.0,186300.0,-186300.0
S00027660,18685185.0,9342592.5,9342592.5,13079629.5,5605555.5,3737037.0,-3737037.0
S00027661,516800.0,258400.0,258400.0,361760.0,155040.0,103360.0,-103360.0
S00027662,7410000.0,3705000.0,3705000.0,5187000.0,2223000.0,1482000.0,-1482000.0
S00027663,940500.0,470250.0,470250.0,658350.0,282150.0,188100.0,-188100.0
S00027664,8004087.0,4002043.5,4002043.5,5602860.9,2401226.1,1600817.4,-1600817.4
S00027665,15372000.0,7686000.0,7686000.0,10760400.0,4611600.0,3074400.0,-3074400.0
S00027666,2594400.0,1297200.0,1297200.0,1816080.0,778320.0,518880.0,-518880.0
S00027667,24633153.0,12316576.5,12316576.5,17243207.1,7389945.9,4926630.6,-4926630.6
S00027668,21244113.0,10622056.5,10622056.5,14870879.1,6373233.9,4248822.6,-4248822.6
S00027669,455900.0,227950.0,227950.0,319130.0,136770.0,91180.0,-91180.0
S00027670,16235085.0,8117542.5,8117542.5,11364559.5,4870525.5,3247017.0,-3247017.0
S00027671,2173500.0,1086750.0,1086750.0,1521450.0,652050.0,434700.0,-434700.0
S00027672,3239800.0,1619900.0,1619900.0,2267860.0,971940.0,647960.0,-647960.0
S00027673,13922847.0,6961423.5,6961423.5,9745992.9,4176854.1,2784569.4,-2784569.4
S00027674,1225700.0,612850.0,612850.0,857990.0,367710.0,245140.0,-245140.0
S00027675,6954000.0,3477000.0,3477000.0,4867800.0,2086200.0,1390800.0,-1390800.0
S00027676,5167932.0,2583966.0,2583966.0,3617552.4,1550379.6,1033586.4,-1033586.4
S00027677,3091200.0,1545600.0,1545600.0,2163840.0,927360.0,618240.0,-618240.0
S00027678,12416000.0,6208000.0,6208000.0,8691200.0,3724800.0,2483200.0,-2483200.0
S00027679,1407978.0,703989.0,703989.0,985584.6,422393.4,281595.6,-281595.6
S00027680,6060060.0,3030030.0,3030030.0,4242042.0,1818018.0,1212012.0,-1212012.0
S00027681,3300000.0,1650000.0,1650000.0,2310000.0,990000.0,660000.0,-660000.0
S00027682,1722000.0,861000.0,861000.0,1205400.0,516600.0,344400.0,-344400.0
S00027683,1504800.0,752400.0,752400.0,1053360.0,451440.0,300960.0,-300960.0
S00027684,1728000.0,864000.0,864000.0,1209600.0,518400.0,345600.0,-345600.0
S00027685,12726000.0,6363000.0,6363000.0,8908200.0,3817800.0,2545200.0,-2545200.0
S00027686,1541600.0,770800.0,770800.0,1079120.0,462480.0,308320.0,-308320.0
S00027687,2750700.0,1375350.0,1375350.0,1925490.0,825210.0,550140.0,-550140.0
S00027688,33088176.0,16544088.0,16544088.0,23161723.2,9926452.8,6617635.2,-6617635.2
S00027689,441800.0,220900.0,220900.0,309260.0,132540.0,88360.0,-88360.0
S00027690,25021131.0,12510565.5,12510565.5,17514791.7,7506339.3,5004226.2,-5004226.2
S00027691,14141079.0,7070539.5,7070539.5,9898755.3,4242323.7,2828215.8,-2828215.8
S00027692,754995.0,377497.5,377497.5,528496.5,226498.5,150999.0,-150999.0
S00027693,960300.0,480150.0,480150.0,672210.0,288090.0,192060.0,-192060.0
S00027694,1310400.0,655200.0,655200.0,917280.0,393120.0,262080.0,-262080.0
S00027695,998200.0,499100.0,499100.0,698740.0,299460.0,199640.0,-199640.0
S00027696,3799950.0,1899975.0,1899975.0,2659965.0,1139985.0,759990.0,-759990.0
S00027697,3274200.0,1637100.0,1637100.0,2291940.0,982260.0,654840.0,-654840.0
S00027698,138700.0,69350.0,69350.0,97090.0,41610.0,27740.0,-27740.0
S00027699,7551882.0,3775941.0,3775941.0,5286317.4,2265564.6,1510376.4,-1510376.4
S00027700,6464064.0,3232032.0,3232032.0,4524844.8,1939219.2,1292812.8,-1292812.8
S00027701,990000.0,495000.0,495000.0,693000.0,297000.0,198000.0,-198000.0
S00027702,11476000.0,5738000.0,5738000.0,8033200.0,3442800.0,2295200.0,-2295200.0
S00027703,957000.0,478500.0,478500.0,669900.0,287100.0,191400.0,-191400.0
S00027704,135000.0,67500.0,67500.0,94500.0,40500.0,27000.0,-27000.0
S00027705,18648000.0,9324000.0,9324000.0,13053600.0,5594400.0,3729600.0,-3729600.0
S00027706,1522800.0,761400.0,761400.0,1065960.0,456840.0,304560.0,-304560.0
S00027707,1127007.0,563503.5,563503.5,788904.9,338102.1,225401.4,-225401.4
S00027708,8648046.0,4324023.0,4324023.0,6053632.2,2594413.8,1729609.2,-1729609.2
S00027709,4217886.0,2108943.0,2108943.0,2952520.2,1265365.8,843577.2,-843577.2
S00027710,3939600.0,1969800.0,1969800.0,2757720.0,1181880.0,787920.0,-787920.0
S00027711,3496500.0,1748250.0,1748250.0,2447550.0,1048950.0,699300.0,-699300.0
S00027712,2599600.0,1299800.0,1299800.0,1819720.0,779880.0,519920.0,-519920.0
S00027713,126900.0,63450.0,63450.0,88830.0,38070.0,25380.0,-25380.0
S00027714,368900.0,184450.0,184450.0,258230.0,110670.0,73780.0,-73780.0
S00027715,5700000.0,2850000.0,2850000.0,3990000.0,1710000.0,1140000.0,-1140000.0
S00027716,5623926.0,2811963.0,2811963.0,3936748.2,1687177.8,1124785.2,-1124785.2
S00027717,2589400.0,1294700.0,1294700.0,1812580.0,776820.0,517880.0,-517880.0
S00027718,16781000.0,8390500.0,8390500.0,11746700.0,5034300.0,3356200.0,-3356200.0
S00027719,6527898.0,3263949.0,3263949.0,4569528.6,1958369.4,1305579.6,-1305579.6
S00027720,12423123.0,6211561.5,6211561.5,8696186.1,3726936.9,2484624.6,-2484624.6
S00027721,49400.0,24700.0,24700.0,34580.0,14820.0,9880.0,-9880.0
S00027722,4746000.0,2373000.0,2373000.0,3322200.0,1423800.0,949200.0,-949200.0
S00027723,14143896.0,7071948.0,7071948.0,9900727.2,4243168.8,2828779.2,-2828779.2
S00027724,1876500.0,938250.0,938250.0,1313550.0,562950.0,375300.0,-375300.0
S00027725,12348000.0,6174000.0,6174000.0,8643600.0,3704400.0,2469600.0,-2469600.0
S00027726,1353600.0,676800.0,676800.0,947520.0,406080.0,270720.0,-270720.0
S00027727,18032112.0,9016056.0,9016056.0,12622478.4,5409633.6,3606422.4,-3606422.4
S00027728,30832164.0,15416082.0,15416082.0,21582514.8,9249649.2,6166432.8,-6166432.8
S00027729,2589930.0,1294965.0,1294965.0,1812951.0,776979.0,517986.0,-517986.0
S00027730,33043173.0,16521586.5,16521586.5,23130221.1,9912951.9,6608634.6,-6608634.6
S00027731,14499081.0,7249540.5,7249540.5,10149356.7,4349724.3,2899816.2,-2899816.2
S00027732,599400.0,299700.0,299700.0,419580.0,179820.0,119880.0,-119880.0
S00027733,6915924.0,3457962.0,3457962.0,4841146.8,2074777.2,1383184.8,-1383184.8
S00027734,2118200.0,1059100.0,1059100.0,1482740.0,635460.0,423640.0,-423640.0
S00027735,6213000.0,3106500.0,3106500.0,4349100.0,1863900.0,1242600.0,-1242600.0
S00027736,672400.0,336200.0,336200.0,470680.0,201720.0,134480.0,-134480.0
S00027737,16756000.0,8378000.0,8378000.0,11729200.0,5026800.0,3351200.0,-3351200.0
S00027738,6596000.0,3298000.0,3298000.0,4617200.0,1978800.0,1319200.0,-1319200.0
S00027739,1131600.0,565800.0,565800.0,792120.0,339480.0,226320.0,-226320.0
S00027740,2081900.0,1040950.0,1040950.0,1457330.0,624570.0,416380.0,-416380.0
S00027741,490200.0,245100.0,245100.0,343140.0,147060.0,98040.0,-98040.0
S00027742,6384000.0,3192000.0,3192000.0,4468800.0,1915200.0,1276800.0,-1276800.0
S00027743,9791928.0,4895964.0,4895964.0,6854349.6,2937578.4,1958385.6,-1958385.6
S00027744,553500.0,276750.0,276750.0,387450.0,166050.0,110700.0,-110700.0
S00027745,21168000.0,10584000.0,10584000.0,14817600.0,6350400.0,4233600.0,-4233600.0
S00027746,1955200.0,977600.0,977600.0,1368640.0,586560.0,391040.0,-391040.0
S00027747,3062100.0,1531050.0,1531050.0,2143470.0,918630.0,612420.0,-612420.0
S00027748,2935300.0,1467650.0,1467650.0,2054710.0,880590.0,587060.0,-587060.0
S00027749,5095902.0,2547951.0,2547951.0,3567131.4,1528770.6,1019180.4,-1019180.4
S00027750,5157027.0,2578513.5,2578513.5,3609918.9,1547108.1,1031405.4,-1031405.4
S00027751,1152900.0,576450.0,576450.0,807030.0,345870.0,230580.0,-230580.0
S00027752,26122827.0,13061413.5,13061413.5,18285978.9,7836848.1,5224565.4,-5224565.4
S00027753,1029600.0,514800.0,514800.0,720720.0,308880.0,205920.0,-205920.0
S00027754,1047200.0,523600.0,523600.0,733040.0,314160.0,209440.0,-209440.0
S00027755,434000.0,217000.0,217000.0,303800.0,130200.0,86800.0,-86800.0
S00027756,266800.0,133400.0,133400.0,186760.0,80040.0,53360.0,-53360.0
S00027757,4258600.0,2129300.0,2129300.0,2981020.0,1277580.0,851720.0,-851720.0
S00027758,175200.0,87600.0,87600.0,122640.0,52560.0,35040.0,-35040.0
S00027759,524400.0,262200.0,262200.0,367080.0,157320.0,104880.0,-104880.0
S00027760,5151051.0,2575525.5,2575525.5,3605735.7,1545315.3,1030210.2,-1030210.2
S00027761,3828000.0,1914000.0,1914000.0,2679600.0,1148400.0,765600.0,-765600.0
S00027762,29250000.0,14625000.0,14625000.0,20475000.0,8775000.0,5850000.0,-5850000.0
S00027763,3263976.0,1631988.0,1631988.0,2284783.2,979192.8,652795.2,-652795.2
S00027764,1257300.0,628650.0,628650.0,880110.0,377190.0,251460.0,-251460.0
S00027765,15372000.0,7686000.0,7686000.0,10760400.0,4611600.0,3074400.0,-3074400.0
S00027766,1786000.0,893000.0,893000.0,1250200.0,535800.0,357200.0,-357200.0
S00027767,3059019.0,1529509.5,1529509.5,2141313.3,917705.7,611803.8,-611803.8
S00027768,1692009.0,846004.5,846004.5,1184406.3,507602.7,338401.8,-338401.8
S00027769,7288803.0,3644401.5,3644401.5,5102162.1,2186640.9,1457760.6,-1457760.6
S00027770,15089079.0,7544539.5,7544539.5,10562355.3,4526723.7,3017815.8,-3017815.8
S00027771,21838122.0,10919061.0,10919061.0,15286685.4,6551436.6,4367624.4,-4367624.4
S00027772,22498851.0,11249425.5,11249425.5,15749195.7,6749655.3,4499770.2,-4499770.2
S00027773,2538000.0,1269000.0,1269000.0,1776600.0,761400.0,507600.0,-507600.0
S00027774,2324028.0,1162014.0,1162014.0,1626819.6,697208.4,464805.6,-464805.6
S00027775,4560000.0,2280000.0,2280000.0,3192000.0,1368000.0,912000.0,-912000.0
S00027776,992200.0,496100.0,496100.0,694540.0,297660.0,198440.0,-198440.0
S00027777,1738800.0,869400.0,869400.0,1217160.0,521640.0,347760.0,-347760.0
S00027778,1131500.0,565750.0,565750.0,792050.0,339450.0,226300.0,-226300.0
S00027779,296700.0,148350.0,148350.0,207690.0,89010.0,59340.0,-59340.0
S00027780,17271171.0,8635585.5,8635585.5,12089819.7,5181351.3,3454234.2,-3454234.2
S00027781,691600.0,345800.0,345800.0,484120.0,207480.0,138320.0,-138320.0
S00027782,3952000.0,1976000.0,1976000.0,2766400.0,1185600.0,790400.0,-790400.0
S00027783,2616300.0,1308150.0,1308150.0,1831410.0,784890.0,523260.0,-523260.0
S00027784,270000.0,135000.0,135000.0,189000.0,81000.0,54000.0,-54000.0
S00027785,19404000.0,9702000.0,9702000.0,13582800.0,5821200.0,3880800.0,-3880800.0
S00027786,376000.0,188000.0,188000.0,263200.0,112800.0,75200.0,-75200.0
S00027787,8211051.0,4105525.5,4105525.5,5747735.7,2463315.3,1642210.2,-1642210.2
S00027788,33840180.0,16920090.0,16920090.0,23688126.0,10152054.0,6768036.0,-6768036.0
S00027789,206800.0,103400.0,103400.0,144760.0,62040.0,41360.0,-41360.0
S00027790,2150700.0,1075350.0,1075350.0,1505490.0,645210.0,430140.0,-430140.0
S00027791,907200.0,453600.0,453600.0,635040.0,272160.0,181440.0,-181440.0
S00027792,1183400.0,591700.0,591700.0,828380.0,355020.0,236680.0,-236680.0
S00027793,578100.0,289050.0,289050.0,404670.0,173430.0,115620.0,-115620.0
S00027794,991900.0,495950.0,495950.0,694330.0,297570.0,198380.0,-198380.0
S00027795,427800.0,213900.0,213900.0,299460.0,128340.0,85560.0,-85560.0
S00027796,4635939.0,2317969.5,2317969.5,3245157.3,1390781.7,927187.8,-927187.8
S00027797,20532000.0,10266000.0,10266000.0,14372400.0,6159600.0,4106400.0,-4106400.0
S00027798,664300.0,332150.0,332150.0,465010.0,199290.0,132860.0,-132860.0
S00027799,4863924.0,2431962.0,2431962.0,3404746.8,1459177.2,972784.8,-972784.8
S00027800,904700.0,452350.0,452350.0,633290.0,271410.0,180940.0,-180940.0
S00027801,3795000.0,1897500.0,1897500.0,2656500.0,1138500.0,759000.0,-759000.0
S00027802,6090000.0,3045000.0,3045000.0,4263000.0,1827000.0,1218000.0,-1218000.0
S00027803,1162800.0,581400.0,581400.0,813960.0,348840.0,232560.0,-232560.0
S00027804,2565000.0,1282500.0,1282500.0,1795500.0,769500.0,513000.0,-513000.0
S00027805,20538000.0,10269000.0,10269000.0,14376600.0,6161400.0,4107600.0,-4107600.0
S00027806,188000.0,94000.0,94000.0,131600.0,56400.0,37600.0,-37600.0
S00027807,7889049.0,3944524.5,3944524.5,5522334.3,2366714.7,1577809.8,-1577809.8
S00027808,2532600.0,1266300.0,1266300.0,1772820.0,759780.0,506520.0,-506520.0
S00027809,408900.0,204450.0,204450.0,286230.0,122670.0,81780.0,-81780.0
S00027810,4966026.0,2483013.0,2483013.0,3476218.2,1489807.8,993205.2,-993205.2
S00027811,11277063.0,5638531.5,5638531.5,7893944.1,3383118.9,2255412.6,-2255412.6
S00027812,1296000.0,648000.0,648000.0,907200.0,388800.0,259200.0,-259200.0
S00027813,950400.0,475200.0,475200.0,665280.0,285120.0,190080.0,-190080.0
S00027814,691600.0,345800.0,345800.0,484120.0,207480.0,138320.0,-138320.0
S00027815,10260000.0,5130000.0,5130000.0,7182000.0,3078000.0,2052000.0,-2052000.0
S00027816,500200.0,250100.0,250100.0,350140.0,150060.0,100040.0,-100040.0
S00027817,834600.0,417300.0,417300.0,584220.0,250380.0,166920.0,-166920.0
S00027818,4074000.0,2037000.0,2037000.0,2851800.0,1222200.0,814800.0,-814800.0
S00027819,310500.0,155250.0,155250.0,217350.0,93150.0,62100.0,-62100.0
S00027820,381500.0,190750.0,190750.0,267050.0,114450.0,76300.0,-76300.0
S00027821,509200.0,254600.0,254600.0,356440.0,152760.0,101840.0,-101840.0
S00027822,8892000.0,4446000.0,4446000.0,6224400.0,2667600.0,1778400.0,-1778400.0
S00027823,21487842.0,10743921.0,10743921.0,15041489.4,6446352.6,4297568.4,-4297568.4
S00027824,15088164.0,7544082.0,7544082.0,10561714.8,4526449.2,3017632.8,-3017632.8
S00027825,4158000.0,2079000.0,2079000.0,2910600.0,1247400.0,831600.0,-831600.0
S00027826,1748400.0,874200.0,874200.0,1223880.0,524520.0,349680.0,-349680.0
S00027827,16744104.0,8372052.0,8372052.0,11720872.8,5023231.2,3348820.8,-3348820.8
S00027828,476800.0,238400.0,238400.0,333760.0,143040.0,95360.0,-95360.0
S00027829,4328883.0,2164441.5,2164441.5,3030218.1,1298664.9,865776.6,-865776.6
S00027830,35526186.0,17763093.0,17763093.0,24868330.2,10657855.8,7105237.2,-7105237.2
S00027831,30251169.0,15125584.5,15125584.5,21175818.3,9075350.7,6050233.8,-6050233.8
S00027832,29746803.0,14873401.5,14873401.5,20822762.1,8924040.9,5949360.6,-5949360.6
S00027833,1564200.0,782100.0,782100.0,1094940.0,469260.0,312840.0,-312840.0
S00027834,637000.0,318500.0,318500.0,445900.0,191100.0,127400.0,-127400.0
S00027835,1060200.0,530100.0,530100.0,742140.0,318060.0,212040.0,-212040.0
S00027836,582200.0,291100.0,291100.0,407540.0,174660.0,116440.0,-116440.0
S00027837,14868000.0,7434000.0,7434000.0,10407600.0,4460400.0,2973600.0,-2973600.0
S00027838,204400.0,102200.0,102200.0,143080.0,61320.0,40880.0,-40880.0
S00027839,227700.0,113850.0,113850.0,159390.0,68310.0,45540.0,-45540.0
S00027840,14443143.0,7221571.5,7221571.5,10110200.1,4332942.9,2888628.6,-2888628.6
S00027841,2673000.0,1336500.0,1336500.0,1871100.0,801900.0,534600.0,-534600.0
S00027842,5040000.0,2520000.0,2520000.0,3528000.0,1512000.0,1008000.0,-1008000.0
S00027843,4759965.0,2379982.5,2379982.5,3331975.5,1427989.5,951993.0,-951993.0
S00027844,1554300.0,777150.0,777150.0,1088010.0,466290.0,310860.0,-310860.0
S00027845,2898000.0,1449000.0,1449000.0,2028600.0,869400.0,579600.0,-579600.0
S00027846,3196000.0,1598000.0,1598000.0,2237200.0,958800.0,639200.0,-639200.0
S00027847,2819900.0,1409950.0,1409950.0,1973930.0,845970.0,563980.0,-563980.0
S00027848,1407000.0,703500.0,703500.0,984900.0,422100.0,281400.0,-281400.0
S00027849,84600.0,42300.0,42300.0,59220.0,25380.0,16920.0,-16920.0
S00027850,28268148.0,14134074.0,14134074.0,19787703.6,8480444.4,5653629.6,-5653629.6
S00027851,5549031.0,2774515.5,2774515.5,3884321.7,1664709.3,1109806.2,-1109806.2
S00027852,2008800.0,1004400.0,1004400.0,1406160.0,602640.0,401760.0,-401760.0
S00027853,972900.0,486450.0,486450.0,681030.0,291870.0,194580.0,-194580.0
S00027854,2153900.0,1076950.0,1076950.0,1507730.0,646170.0,430780.0,-430780.0
S00027855,7011000.0,3505500.0,3505500.0,4907700.0,2103300.0,1402200.0,-1402200.0
S00027856,549400.0,274700.0,274700.0,384580.0,164820.0,109880.0,-109880.0
S00027857,3338400.0,1669200.0,1669200.0,2336880.0,1001520.0,667680.0,-667680.0
S00027858,576700.0,288350.0,288350.0,403690.0,173010.0,115340.0,-115340.0
S00027859,1124700.0,562350.0,562350.0,787290.0,337410.0,224940.0,-224940.0
S00027860,806600.0,403300.0,403300.0,564620.0,241980.0,161320.0,-161320.0
S00027861,516800.0,258400.0,258400.0,361760.0,155040.0,103360.0,-103360.0
S00027862,1950000.0,975000.0,975000.0,1365000.0,585000.0,390000.0,-390000.0
S00027863,681500.0,340750.0,340750.0,477050.0,204450.0,136300.0,-136300.0
S00027864,11776128.0,5888064.0,5888064.0,8243289.6,3532838.4,2355225.6,-2355225.6
S00027865,8316000.0,4158000.0,4158000.0,5821200.0,2494800.0,1663200.0,-1663200.0
S00027866,1579200.0,789600.0,789600.0,1105440.0,473760.0,315840.0,-315840.0
S00027867,23828148.0,11914074.0,11914074.0,16679703.6,7148444.4,4765629.6,-4765629.6
S00027868,11656062.0,5828031.0,5828031.0,8159243.4,3496818.6,2331212.4,-2331212.4
S00027869,427700.0,213850.0,213850.0,299390.0,128310.0,85540.0,-85540.0
S00027870,2592900.0,1296450.0,1296450.0,1815030.0,777870.0,518580.0,-518580.0
S00027871,14678082.0,7339041.0,7339041.0,10274657.4,4403424.6,2935616.4,-2935616.4
S00027872,1279800.0,639900.0,639900.0,895860.0,383940.0,255960.0,-255960.0
S00027873,2058600.0,1029300.0,1029300.0,1441020.0,617580.0,411720.0,-411720.0
S00027874,6889083.0,3444541.5,3444541.5,4822358.1,2066724.9,1377816.6,-1377816.6
S00027875,9405000.0,4702500.0,4702500.0,6583500.0,2821500.0,1881000.0,-1881000.0
S00027876,116000.0,58000.0,58000.0,81200.0,34800.0,23200.0,-23200.0
S00027877,6844000.0,3422000.0,3422000.0,4790800.0,2053200.0,1368800.0,-1368800.0
